animal_id,shelter_name,area,breed,is_mixed_breed,sex,body_type,color,age_class,sterilized,photo_url,found_place,open_date,shelter_address,shelter_tel
296077,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,BIG,虎斑色,ADULT,F,https://www.pet.gov.tw/upload/pic/1677037956976.png,員山路二段,2023-02-21,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
296076,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,BIG,虎斑色,ADULT,F,https://www.pet.gov.tw/upload/pic/1677037934682.png,員山路二段,2023-02-21,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
427476,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,BIG,虎斑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1761631698497.png,瑪僯路,2025-10-28,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
415992,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,柴犬,0,M,BIG,棕色,ADULT,N,https://www.pet.gov.tw/upload/pic/1753693656971.png,三星鄉集安路,2025-10-16,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
407486,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,BIG,虎斑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1748422778496.png,西安街,2025-05-28,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
405821,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,BIG,黑棕色,ADULT,T,https://www.pet.gov.tw/upload/pic/1747297408586.png,中興路,2025-05-15,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
403171,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,F,BIG,虎斑色,ADULT,F,https://www.pet.gov.tw/upload/pic/1745809907798.png,鹿埔路,2025-04-28,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
392194,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,F,BIG,虎斑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1738720130001.png,泰雅路三段,2025-02-04,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
390429,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,BIG,白色,ADULT,T,https://www.pet.gov.tw/upload/pic/1736994268033.png,富農路,2025-01-16,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
385065,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,BIG,黃色,ADULT,N,https://www.pet.gov.tw/upload/pic/1733215219206.png,鎮平一路,2024-12-03,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
383950,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,BIG,虎斑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1732588721935.png,土場巷,2024-11-26,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
367299,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,MEDIUM,黑色,CHILD,F,https://www.pet.gov.tw/upload/pic/1721722413718.png,內城路,2024-07-23,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
365784,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,F,MEDIUM,黃色,ADULT,F,https://www.pet.gov.tw/upload/pic/1720750345386.png,華興巷,2024-07-11,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
365782,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,F,MEDIUM,黃色,ADULT,F,https://www.pet.gov.tw/upload/pic/1720750222391.png,華興巷,2024-07-11,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
274369,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,BIG,黑色,ADULT,F,https://www.pet.gov.tw/upload/pic/1693989635428.png,隘界路,2023-09-06,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
244895,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,BIG,黃白色,,T,https://www.pet.gov.tw/upload/pic/ae149fee-869c-44bd-af8a-9f102b00ff9b.jpg,員山路二段,2022-03-04,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
234287,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,MEDIUM,黑色,,F,https://www.pet.gov.tw/upload/pic/3e13cff0-9f2e-4b1b-b548-c682749af539.jpg,黎明街,2021-12-07,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
435215,花蓮縣狗貓躍動園區,花蓮縣狗貓躍動園區,貴賓犬,0,M,SMALL,棕色,ADULT,F,https://www.pet.gov.tw/upload/pic/1765871249587.png,,,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
436813,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,F,BIG,黑白色,ADULT,N,https://www.pet.gov.tw/upload/pic/1767584591595.png,清水一巷,2025-12-30,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
430419,新北市五股區公立動物之家,新北市五股區公立動物之家,混種犬,1,M,MEDIUM,黑白色,ADULT,T,https://www.pet.gov.tw/upload/pic/1762843799086.png,林口區林口區台61線北上23.5 k,2025-11-19,新北市五股區外寮路9-9號,(02)82925265
437231,臺南市動物之家善化站,臺南市動物之家善化站,混種犬,1,F,SMALL,黃白色,CHILD,N,https://www.pet.gov.tw/upload/pic/1767340015404.png,,2026-01-09,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
437230,臺南市動物之家善化站,臺南市動物之家善化站,混種犬,1,F,SMALL,白色,CHILD,N,https://www.pet.gov.tw/upload/pic/1767339924779.png,,2026-01-09,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
426518,澎湖縣流浪動物收容中心,澎湖縣流浪動物收容中心,混種犬,1,M,SMALL,黃色,CHILD,T,https://www.pet.gov.tw/upload/pic/1760865245106.png,,2025-10-31,澎湖縣馬公市烏崁里260、261號,(06)9213559
417455,澎湖縣流浪動物收容中心,澎湖縣流浪動物收容中心,混種犬,1,F,MEDIUM,黑白色,CHILD,T,https://www.pet.gov.tw/upload/pic/1754555324968.png,,2025-08-22,澎湖縣馬公市烏崁里260、261號,(06)9213559
418918,澎湖縣流浪動物收容中心,澎湖縣流浪動物收容中心,混種犬,1,F,SMALL,黑色,CHILD,T,https://www.pet.gov.tw/upload/pic/1755669504336.png,五德營區,2025-09-05,澎湖縣馬公市烏崁里260、261號,(06)9213559
427068,臺北市動物之家,臺北市動物之家,混種犬,1,M,SMALL,黑色,CHILD,T,https://www.pet.gov.tw/upload/pic/1761200331145.png,新民街,2025-10-23,臺北市內湖區安美街191號,(02)87913254
437117,新北市中和區公立動物之家,新北市中和區公立動物之家,混種犬,1,M,MEDIUM,白色,ADULT,T,https://www.pet.gov.tw/upload/pic/1767331411190.png,中山路,2026-01-02,新北市中和區興南路三段100號,(02)86685547
436863,金門縣動物收容中心,金門縣動物收容中心,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1767325584489.png,烈嶼鄉林湖村湖下,2025-12-24,金門縣金湖鎮裕民農莊20號,(082)336625
436862,金門縣動物收容中心,金門縣動物收容中心,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1767325545640.png,烈嶼鄉林湖村湖下,2025-12-24,金門縣金湖鎮裕民農莊20號,(082)336625
409542,新北市新店區公立動物之家,新北市新店區公立動物之家,混種犬,1,M,BIG,黑黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1750138157717.png,中生街17號,2025-06-13,新北市新店區安泰路235號,(02)22159462
431465,澎湖縣流浪動物收容中心,澎湖縣流浪動物收容中心,混種犬,1,M,BIG,黑黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1767321314849.png,,2025-12-05,澎湖縣馬公市烏崁里260、261號,(06)9213559
200861,澎湖縣流浪動物收容中心,澎湖縣流浪動物收容中心,混種犬,1,M,BIG,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1724742880260.png,講美國小後方,2021-04-08,澎湖縣馬公市烏崁里260、261號,(06)9213559
354374,臺北市動物之家,臺北市動物之家,混種犬,1,M,MEDIUM,棕色,ADULT,T,https://www.pet.gov.tw/upload/pic/1713339610668.png,,2024-04-17,臺北市內湖區安美街191號,(02)87913254
407228,澎湖縣流浪動物收容中心,澎湖縣流浪動物收容中心,混種犬,1,M,MEDIUM,黃色,CHILD,T,https://www.pet.gov.tw/upload/pic/1750317973650.png,興仁50號,2025-06-11,澎湖縣馬公市烏崁里260、261號,(06)9213559
390374,澎湖縣流浪動物收容中心,澎湖縣流浪動物收容中心,混種犬,1,M,BIG,白色,ADULT,T,https://www.pet.gov.tw/upload/pic/1736994723623.png,喜來登附近,2025-01-29,澎湖縣馬公市烏崁里260、261號,(06)9213559
248200,澎湖縣流浪動物收容中心,澎湖縣流浪動物收容中心,混種犬,1,F,MEDIUM,虎斑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1724742606294.png,烏崁里第二海淡廠,2022-04-01,澎湖縣馬公市烏崁里260、261號,(06)9213559
418917,澎湖縣流浪動物收容中心,澎湖縣流浪動物收容中心,混種犬,1,M,SMALL,黑色,CHILD,T,https://www.pet.gov.tw/upload/pic/1755669488850.png,五德營區,2025-09-05,澎湖縣馬公市烏崁里260、261號,(06)9213559
426520,澎湖縣流浪動物收容中心,澎湖縣流浪動物收容中心,混種犬,1,F,SMALL,黃色,CHILD,T,https://www.pet.gov.tw/upload/pic/1760865260619.png,,2025-10-31,澎湖縣馬公市烏崁里260、261號,(06)9213559
417451,澎湖縣流浪動物收容中心,澎湖縣流浪動物收容中心,混種犬,1,F,SMALL,,CHILD,T,https://www.pet.gov.tw/upload/pic/1754555310183.png,,2025-08-22,澎湖縣馬公市烏崁里260、261號,(06)9213559
417449,澎湖縣流浪動物收容中心,澎湖縣流浪動物收容中心,混種犬,1,F,SMALL,黃白色,CHILD,T,https://www.pet.gov.tw/upload/pic/1754555295311.png,,2025-08-22,澎湖縣馬公市烏崁里260、261號,(06)9213559
437074,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,BIG,黑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1767170879361.png,中山路四段,2025-12-31,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
437054,臺南市動物之家善化站,臺南市動物之家善化站,混種犬,1,M,MEDIUM,黃色,ADULT,N,https://www.pet.gov.tw/upload/pic/1767167051195.png,,2026-01-07,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
31537,臺北市動物之家,臺北市動物之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/23425_106032913_1.jpg,民眾不擬續養,2021-04-10,臺北市內湖區安美街191號,(02)87913254
436751,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,BIG,黑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1767086374232.png,大德新路,2025-12-29,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
436781,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,BIG,虎斑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1767086306656.png,凱旋路,2025-12-30,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
343697,臺北市動物之家,臺北市動物之家,混種犬,1,M,MEDIUM,虎斑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1705633788832.png,臺北市動物之家,2024-01-29,臺北市內湖區安美街191號,(02)87913254
429385,臺北市動物之家,臺北市動物之家,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1762228014892.png,八仙里大業路與大業路65巷交叉口,2025-11-11,臺北市內湖區安美街191號,(02)87913254
292095,臺北市動物之家,臺北市動物之家,柴犬,0,M,MEDIUM,黑白色,ADULT,T,https://www.pet.gov.tw/upload/pic/1673839834952.png,蘆洲里潭美街,2023-02-16,臺北市內湖區安美街191號,(02)87913254
384581,臺北市動物之家,臺北市動物之家,混種犬,1,F,MEDIUM,黑棕色,ADULT,T,https://www.pet.gov.tw/upload/pic/1732865123051.png,,2024-11-29,臺北市內湖區安美街191號,(02)87913254
152062,臺北市動物之家,臺北市動物之家,台灣犬,0,M,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/57620_109040204_0.jpg,嘉興街,2021-04-10,臺北市內湖區安美街191號,(02)87913254
436687,臺南市動物之家善化站,臺南市動物之家善化站,混種犬,1,M,MEDIUM,黃色,ADULT,N,https://www.pet.gov.tw/upload/pic/1766987085123.png,,2026-01-05,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
436620,新北市中和區公立動物之家,新北市中和區公立動物之家,混種犬,1,F,MEDIUM,黑白色,CHILD,T,https://www.pet.gov.tw/upload/pic/1766804783860.png,中和區秀峰街,2025-12-27,新北市中和區興南路三段100號,(02)86685547
436569,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,MEDIUM,黑色,CHILD,N,https://www.pet.gov.tw/upload/pic/1766732855655.png,礁溪路三段,2025-12-26,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
31416,臺北市動物之家,臺北市動物之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/3f4ff87d-ff19-4853-9a34-4b26458b18b7.jpg,金龍禪寺旁步道,2016-09-28,臺北市內湖區安美街191號,(02)87913254
318297,臺北市動物之家,臺北市動物之家,混種犬,1,M,MEDIUM,虎斑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1690352284642.png,關渡里大度路三段中央北路四段交接口,2023-08-03,臺北市內湖區安美街191號,(02)87913254
43779,臺北市動物之家,臺北市動物之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/00d0f0b5-b52d-4a4e-9f6c-49cf3a7c1d6c.jpg,泉源路,2018-04-12,臺北市內湖區安美街191號,(02)87913254
427363,臺北市動物之家,臺北市動物之家,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1761553991473.png,三重里經貿一路,2025-12-25,臺北市內湖區安美街191號,(02)87913254
405564,臺北市動物之家,臺北市動物之家,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1747205192048.png,環河南路三段,2025-12-25,臺北市內湖區安美街191號,(02)87913254
279071,金門縣動物收容中心,金門縣動物收容中心,混種犬,1,M,BIG,白色,ADULT,F,https://www.pet.gov.tw/upload/pic/87e60063-bb5a-4945-82bd-dbdde04ae0bc.jpg,民權路,2022-10-18,金門縣金湖鎮裕民農莊20號,(082)336625
403878,金門縣動物收容中心,金門縣動物收容中心,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1746083261399.png,西海路三段,,金門縣金湖鎮裕民農莊20號,(082)336625
384997,苗栗縣動物保護教育園區,苗栗縣動物保護教育園區,混種犬,1,M,BIG,黑棕色,ADULT,N,https://www.pet.gov.tw/upload/pic/1733210188792.png,造橋鄉豐湖村,2024-12-21,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),(037)558228
420725,苗栗縣動物保護教育園區,苗栗縣動物保護教育園區,混種犬,1,M,BIG,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1756866816791.png,頭份市仁愛里,2025-09-03,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),(037)558228
408405,金門縣動物收容中心,金門縣動物收容中心,混種犬,1,F,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1749101637786.png,前厝,2025-06-05,金門縣金湖鎮裕民農莊20號,(082)336625
409635,臺北市動物之家,臺北市動物之家,混種犬,1,F,MEDIUM,虎斑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1749874391118.png,辛亥路六段,2025-06-22,臺北市內湖區安美街191號,(02)87913254
435489,南投縣公立動物收容所,南投縣公立動物收容所,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1766023353293.png,長壽巷,2025-12-22,南投縣南投市嶺興路36-1號,(049)2225440
422231,臺北市動物之家,臺北市動物之家,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1757731776156.png,承德路六段331巷,2025-09-29,臺北市內湖區安美街191號,(02)87913254
435700,臺北市動物之家,臺北市動物之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1766129816841.png,內湖路一段91巷92弄,2025-12-26,臺北市內湖區安美街191號,(02)87913254
421953,臺南市動物之家善化站,臺南市動物之家善化站,混種犬,1,F,MEDIUM,黑色,ADULT,F,https://www.pet.gov.tw/upload/pic/1757581494623.png,,2025-12-19,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
435567,臺北市動物之家,臺北市動物之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1766041292534.png,北士科,2025-12-25,臺北市內湖區安美街191號,(02)87913254
435565,臺北市動物之家,臺北市動物之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1766040687626.png,北士科,2025-12-25,臺北市內湖區安美街191號,(02)87913254
435451,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,F,BIG,黑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1766108738954.png,二結路,2025-12-17,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
435572,臺北市動物之家,臺北市動物之家,混種犬,1,F,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1766041593251.png,北士科,2025-12-25,臺北市內湖區安美街191號,(02)87913254
435568,臺北市動物之家,臺北市動物之家,混種犬,1,F,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1766041447202.png,北士科,2025-12-25,臺北市內湖區安美街191號,(02)87913254
242891,臺北市動物之家,臺北市動物之家,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/a558c0a7-c140-4732-b458-1bd23962a82e.jpg,菁山里	菁山路１０１巷１５弄,2022-02-24,臺北市內湖區安美街191號,(02)87913254
31556,臺北市動物之家,臺北市動物之家,混種犬,1,M,SMALL,黑色,CHILD,F,https://www.pet.gov.tw/upload/pic/a3b1671c-3aa1-4d9c-ab00-7cef1d46cb68.jpg,大渡路1段,2021-04-05,臺北市內湖區安美街191號,(02)87913254
31519,臺北市動物之家,臺北市動物之家,混種犬,1,M,MEDIUM,黑白色,ADULT,T,https://www.pet.gov.tw/upload/pic/781b465a-ef17-486d-bb60-60ccdb94380c.jpg,羅斯福路2段,2017-09-28,臺北市內湖區安美街191號,(02)87913254
435487,南投縣公立動物收容所,南投縣公立動物收容所,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1766023138325.png,大老巷,2025-12-17,南投縣南投市嶺興路36-1號,(049)2225440
435488,南投縣公立動物收容所,南投縣公立動物收容所,混種犬,1,F,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1766023244487.png,永樂巷,2025-12-17,南投縣南投市嶺興路36-1號,(049)2225440
434784,新北市八里區公立動物之家,新北市八里區公立動物之家,鬥牛犬(英國),0,F,SMALL,黑色,ADULT,F,https://www.pet.gov.tw/upload/pic/1765605038729.png,八里區挖子尾,2025-12-17,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
435305,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,F,MEDIUM,黑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1765936946066.png,大眾一路,2025-12-17,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
435240,新北市五股區公立動物之家,新北市五股區公立動物之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1765875556529.png,三重區三重區新北大道一段,2025-12-16,新北市五股區外寮路9-9號,(02)82925265
435187,新北市中和區公立動物之家,新北市中和區公立動物之家,混種犬,1,F,MEDIUM,黃色,CHILD,T,https://www.pet.gov.tw/upload/pic/1765868380827.png,中和區,2025-12-16,新北市中和區興南路三段100號,(02)86685547
435127,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,F,BIG,黑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1765865036118.png,中山路二段,2025-12-16,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
420705,苗栗縣動物保護教育園區,苗栗縣動物保護教育園區,混種犬,1,M,BIG,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1756862041597.png,頭屋鄉象山村,2025-09-03,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),(037)558228
434067,新北市五股區公立動物之家,新北市五股區公立動物之家,混種犬,1,F,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1765183773282.png,林口區林口區中山路27號,2025-12-16,新北市五股區外寮路9-9號,(02)82925265
433839,新北市五股區公立動物之家,新北市五股區公立動物之家,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1765004003750.png,五股區五股成泰路三段55號,2025-12-12,新北市五股區外寮路9-9號,(02)82925265
433035,臺南市動物之家灣裡站,臺南市動物之家灣裡站,混種犬,1,M,MEDIUM,黑黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1764577790523.png,中山北路264巷165弄38號,2025-12-09,臺南市南區省躬里14鄰萬年路580巷92號,(06)2964439
416969,桃園市動物保護教育園區,桃園市動物保護教育園區,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1754371387323.png,中興路,2025-08-05,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
434810,新北市中和區公立動物之家,新北市中和區公立動物之家,混種犬,1,F,MEDIUM,黑色,CHILD,T,https://www.pet.gov.tw/upload/pic/1765621027839.png,中和區圓通路335巷,2025-12-13,新北市中和區興南路三段100號,(02)86685547
434809,臺北市動物之家,臺北市動物之家,貴賓犬,0,M,SMALL,棕色,ADULT,T,https://www.pet.gov.tw/upload/pic/1765616935087.png,,2025-12-13,臺北市內湖區安美街191號,(02)87913254
434633,金門縣動物收容中心,金門縣動物收容中心,混種犬,1,F,MEDIUM,黑色,ADULT,F,https://www.pet.gov.tw/upload/pic/1765521828158.png,金城鎮珠沙里泗湖,2025-12-10,金門縣金湖鎮裕民農莊20號,(082)336625
434064,雲林縣流浪動物收容所,雲林縣流浪動物收容所,混種犬,1,M,BIG,黑棕色,ADULT,T,https://www.pet.gov.tw/upload/pic/1765183672650.png,西螺鎮公館里,2025-12-12,雲林縣斗六市雲林路二段517號,(05)5523300
434063,雲林縣流浪動物收容所,雲林縣流浪動物收容所,混種犬,1,M,BIG,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1765183598993.png,古坑鄉水碓村,2025-12-12,雲林縣斗六市雲林路二段517號,(05)5523300
433838,新北市中和區公立動物之家,新北市中和區公立動物之家,混種犬,1,M,BIG,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1765002586710.png,土城區,2025-12-06,新北市中和區興南路三段100號,(02)86685547
426071,新北市瑞芳區公立動物之家,新北市瑞芳區公立動物之家,混種犬,1,M,MEDIUM,虎斑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1765525432814.png,民權街,2025-10-15,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),(02)24063481
48230,新北市瑞芳區公立動物之家,新北市瑞芳區公立動物之家,混種犬,1,M,MEDIUM,黑色,,F,https://www.pet.gov.tw/upload/pic/1765525149579.png,學府路198巷3號5樓,2018-05-01,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),(02)24063481
35975,新北市瑞芳區公立動物之家,新北市瑞芳區公立動物之家,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1765524908751.png,明燈路,2017-05-15,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),(02)24063481
48215,新北市瑞芳區公立動物之家,新北市瑞芳區公立動物之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1765524550641.png,水源里山子邊,2021-04-29,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),(02)24063481
35966,新北市瑞芳區公立動物之家,新北市瑞芳區公立動物之家,混種犬,1,M,MEDIUM,黑色,,T,https://www.pet.gov.tw/upload/pic/1765524208547.png,龍潭橋,,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),(02)24063481
434634,金門縣動物收容中心,金門縣動物收容中心,混種犬,1,M,MEDIUM,,ADULT,F,https://www.pet.gov.tw/upload/pic/1765522503211.png,金城鎮賢庵里古區,2025-12-10,金門縣金湖鎮裕民農莊20號,(082)336625
434639,新北市新店區公立動物之家,新北市新店區公立動物之家,貴賓犬,0,F,SMALL,咖啡色,ADULT,F,https://www.pet.gov.tw/upload/pic/1765509098857.png,汐止區新台五路一段93號,,新北市新店區安泰路235號,(02)22159462
110614,新北市瑞芳區公立動物之家,新北市瑞芳區公立動物之家,混種犬,1,F,BIG,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1765519228382.png,嵩陽路,2019-07-24,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),(02)24063481
220793,新北市瑞芳區公立動物之家,新北市瑞芳區公立動物之家,混種犬,1,M,BIG,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1735787689668.png,瑞芳區,2021-09-03,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),(02)24063481
329743,新北市瑞芳區公立動物之家,新北市瑞芳區公立動物之家,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1765518236146.png,瑞芳區,2023-10-17,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),(02)24063481
405085,臺北市動物之家,臺北市動物之家,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1746940041819.png,中央北路四段１８巷４６弄,2025-12-03,臺北市內湖區安美街191號,(02)87913254
413432,臺北市動物之家,臺北市動物之家,混種犬,1,M,MEDIUM,黑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1751941282747.png,立賢里立賢路,2025-10-22,臺北市內湖區安美街191號,(02)87913254
27566,臺南市動物之家灣裡站,臺南市動物之家灣裡站,混種犬,1,M,MEDIUM,黑黃色,ADULT,F,https://www.pet.gov.tw/upload/pic/1745568234654.png,海佃路2段,2018-07-18,臺南市南區省躬里14鄰萬年路580巷92號,(06)2964439
397858,臺南市動物之家灣裡站,臺南市動物之家灣裡站,混種犬,1,M,MEDIUM,黃白色,ADULT,T,https://www.pet.gov.tw/upload/pic/1744163695465.png,大智里文東街112號,2025-04-01,臺南市南區省躬里14鄰萬年路580巷92號,(06)2964439
434214,臺南市動物之家灣裡站,臺南市動物之家灣裡站,柴犬,0,M,MEDIUM,白色,ADULT,T,https://www.pet.gov.tw/upload/pic/1765273802789.png,永二街412號,2025-12-10,臺南市南區省躬里14鄰萬年路580巷92號,(06)2964439
